time(s),preprocessor,alamAPI_API,alamAPI_DB
4717,0.05,0.19,0.31
4718,0.12,0.18,0.25
4719,0.03,0.29,0.56
4720,0.04,0.23,0.87
4721,0.04,0.21,0.5
4722,0.04,0.22,0.52
4723,0.06,0.3,0.84
4724,0.05,0.27,0.43
4725,0.06,0.24,0.51
4726,0.06,0.26,0.36
4727,0.04,0.37,0.46
4728,0.04,0.2,1.0
4729,0.05,0.22,0.51
4730,0.05,0.34,0.45
4731,0.05,0.26,0.89
4732,0.03,0.33,0.53
4733,0.05,0.22,0.26
4734,0.16,0.28,0.5
4735,0.05,0.27,0.31
4736,0.06,0.27,0.47
4737,0.04,0.29,0.46
4738,0.04,0.3,0.36
4739,0.04,0.34,1.76
4740,0.05,0.27,0.43
4741,0.05,0.31,0.49
4742,0.12,0.24,0.52
4743,0.04,0.24,0.48
4744,0.05,0.23,0.43
4745,0.06,0.3,0.37
4746,0.05,0.32,0.27
4747,0.04,0.3,1.61
4748,0.05,0.29,0.5
4749,0.06,0.37,0.37
4750,0.05,0.28,0.51
4751,0.04,0.18,0.43
4752,0.04,0.25,0.29
4753,0.03,0.3,0.25
4754,0.04,0.3,0.51
4755,0.04,0.31,0.83
4756,0.04,0.26,0.47
4757,0.06,0.29,0.31
4758,0.05,0.31,0.46
4759,0.06,0.24,0.3
4760,0.03,0.22,0.48
4761,0.09,0.26,0.5
4762,0.03,0.27,0.53
4763,0.04,0.3,0.25
4764,0.05,0.24,0.39
4765,0.04,0.29,0.39
4766,0.03,0.26,0.31
4767,0.05,0.29,0.43
4768,0.03,0.27,0.24
4769,0.18,0.32,0.45
4770,0.06,0.27,0.3
4771,0.05,0.28,0.7
4772,0.1,0.24,0.28
4773,0.02,0.14,0.19
4774,0.03,0.25,0.52
4775,0.03,0.21,0.2
4776,0.02,0.2,0.22
4777,0.06,0.17,0.26
4778,0.04,0.21,0.34
4779,0.04,0.22,0.21
4780,0.08,0.23,0.29
4781,0.04,0.28,0.47
4782,0.04,0.37,1.19
4783,0.04,0.22,0.25
4784,0.06,0.23,0.27
4785,0.03,0.28,0.54
4786,0.04,0.21,0.25
4787,0.03,0.14,0.31
4788,0.05,0.28,0.41
4789,0.04,0.21,0.25
4790,0.03,0.14,0.5
4791,0.03,0.22,0.3
4792,0.03,0.25,0.34
4793,0.04,0.26,0.49
4794,0.04,0.17,0.34
4795,0.04,0.21,0.33
4796,0.17,0.27,0.46
4797,0.06,0.28,0.26
4798,0.07,0.24,0.3
4799,0.08,0.23,0.27
4800,0.06,0.23,0.36
4801,0.03,0.25,0.65
4802,0.04,0.18,0.42
4803,0.06,0.3,0.45
4804,0.16,0.27,0.31
4805,0.04,0.31,0.23
4806,0.04,0.24,0.26
4807,0.17,0.21,0.48
4808,0.03,0.22,0.24
4809,0.03,0.16,0.25
4810,0.03,0.2,0.37
4811,0.04,0.3,0.26
4812,0.11,0.2,0.27
4813,0.04,0.27,0.42
4814,0.04,0.2,1.31
4815,0.08,0.24,0.35
4816,0.04,0.21,0.42
4817,0.05,0.4,1.39
4818,0.05,0.23,0.33
4819,0.04,0.22,0.26
4820,0.04,0.25,0.52
4821,0.03,0.16,0.24
4822,0.04,0.19,0.28
4823,0.05,0.26,0.33
4824,0.04,0.28,0.27
4825,0.02,0.13,0.43
4826,0.05,0.37,0.24
4827,0.05,0.28,0.34
4828,0.05,0.39,0.78
4829,0.04,0.25,0.48
4830,0.03,0.23,0.32
4831,0.14,0.33,0.28
4832,0.04,0.24,0.25
4833,0.04,0.18,0.46
4834,0.04,0.2,0.4
4835,0.04,0.28,0.48
4836,0.03,0.29,0.49
4837,0.04,0.2,0.44
4838,0.05,0.32,0.49
4839,0.04,0.27,0.51
4840,0.05,0.18,0.34
4841,0.03,0.19,0.28
4842,0.05,0.29,0.3
4843,0.05,0.27,0.21
4844,0.04,0.21,0.17
4845,0.04,0.25,0.44
4846,0.06,0.27,0.47
4847,0.03,0.31,0.46
4848,0.03,0.22,0.42
4849,0.04,0.25,0.18
4850,0.07,0.24,0.25
4851,0.03,0.27,0.36
4852,0.04,0.23,0.4
4853,0.04,0.23,0.47
4854,0.05,0.19,0.29
4855,0.04,0.2,0.56
4856,0.03,0.2,0.46
4857,0.04,0.23,0.49
4858,0.12,0.29,0.25
4859,0.03,0.17,0.26
4860,0.04,0.21,0.49
4861,0.04,0.23,0.33
4862,0.04,0.23,0.36
4863,0.04,0.29,0.53
4864,0.04,0.19,0.27
4865,0.04,0.25,0.36
4866,0.03,0.16,0.4
4867,0.04,0.29,0.26
4868,0.04,0.25,0.49
4869,0.06,0.19,0.5
4870,0.03,0.21,0.42
4871,0.04,0.2,0.28
4872,0.07,0.2,0.21
4873,0.04,0.22,0.42
4874,0.03,0.3,1.3
4875,0.04,0.25,0.44
4876,0.04,0.26,0.43
4877,0.09,0.22,0.29
4878,0.04,0.16,0.3
4879,0.03,0.21,0.45
4880,0.04,0.22,0.33
4881,0.03,0.19,0.24
4882,0.03,0.3,1.12
4883,0.05,0.25,0.31
4884,0.03,0.23,0.23
4885,0.04,0.29,0.68
4886,0.03,0.16,0.17
4887,0.03,0.17,0.31
4888,0.11,0.19,0.53
4889,0.04,0.32,0.22
4890,0.03,0.26,0.17
4891,0.08,0.17,0.43
4892,0.05,0.28,0.44
4893,0.05,0.3,0.29
4894,0.04,0.24,0.42
4895,0.02,0.18,0.47
4896,0.11,0.21,0.5
4897,0.04,0.31,0.49
4898,0.03,0.24,1.47
4899,0.05,0.24,0.41
4900,0.03,0.23,0.46
4901,0.04,0.3,0.81
4902,0.02,0.15,0.31
4903,0.05,0.29,0.29
4904,0.04,0.25,0.31
4905,0.04,0.17,0.47
4906,0.05,0.15,0.25
4907,0.09,0.25,0.44
4908,0.03,0.24,0.28
4909,0.05,0.21,1.01
4910,0.04,0.2,0.28
4911,0.04,0.19,0.36
4912,0.03,0.21,0.35
4913,0.04,0.2,0.34
4914,0.04,0.2,0.36
4915,0.16,0.29,0.35
4916,0.04,0.2,0.33
4917,0.04,0.2,0.85
4918,0.04,0.19,0.36
4919,0.05,0.18,0.54
4920,0.04,0.27,1.68
4921,0.05,0.21,0.32
4922,0.06,0.27,0.26
4923,0.08,0.16,0.3
4924,0.04,0.29,0.37
4925,0.04,0.22,0.48
4926,0.05,0.24,0.31
4927,0.05,0.22,0.43
4928,0.04,0.35,0.29
4929,0.04,0.23,0.44
4930,0.04,0.25,0.22
4931,0.03,0.35,0.21
4932,0.03,0.18,0.26
4933,0.05,0.22,1.83
4934,0.04,0.25,0.23
4935,0.03,0.19,0.31
4936,0.03,0.19,0.96
4937,0.08,0.14,0.25
4938,0.03,0.2,0.23
4939,0.04,0.34,0.49
4940,0.06,0.33,0.43
4941,0.05,0.22,0.22
4942,0.15,0.24,0.54
4943,0.04,0.17,0.46
4944,0.03,0.22,0.23
4945,0.04,0.24,0.22
4946,0.04,0.27,0.22
4947,0.03,0.33,0.9
4948,0.04,0.2,0.39
4949,0.04,0.25,0.3
4950,0.03,0.35,0.27
4951,0.04,0.22,0.45
4952,0.03,0.18,0.27
4953,0.12,0.28,0.48
4954,0.03,0.25,0.31
4955,0.05,0.16,0.48
4956,0.07,0.21,0.45
4957,0.06,0.21,0.48
4958,0.04,0.23,0.27
4959,0.03,0.16,0.23
4960,0.02,0.17,0.32
4961,0.06,0.22,0.32
4962,0.05,0.23,0.32
4963,0.03,0.25,0.63
4964,0.05,0.26,0.24
4965,0.05,0.21,0.25
4966,0.04,0.25,1.74
4967,0.04,0.19,0.51
4968,0.06,0.24,0.26
4969,0.17,0.19,0.41
4970,0.04,0.17,0.32
4971,0.04,0.17,0.25
4972,0.05,0.32,0.28
4973,0.04,0.12,0.16
4974,0.04,0.22,0.47
4975,0.03,0.17,0.19
4976,0.03,0.14,0.22
4977,0.05,0.22,0.45
4978,0.05,0.26,0.23
4979,0.04,0.23,0.5
4980,0.1,0.19,0.39
4981,0.04,0.2,0.28
4982,0.06,0.18,0.46
4983,0.03,0.18,0.34
4984,0.04,0.21,0.48
4985,0.05,0.28,0.33
4986,0.03,0.17,0.41
4987,0.05,0.26,0.47
4988,0.06,0.16,0.33
4989,0.04,0.23,0.4
4990,0.04,0.25,0.34
4991,0.05,0.27,0.22
4992,0.04,0.23,0.6
4993,0.04,0.38,0.57
4994,0.04,0.25,0.27
4995,0.03,0.18,0.22
4996,0.03,0.31,0.5
4997,0.04,0.19,0.43
4998,0.03,0.16,0.44
4999,0.03,0.21,0.35
5000,0.04,0.23,0.44
5001,0.05,0.23,1.03
5002,0.02,0.17,0.22
5003,0.04,0.26,0.45
5004,0.03,0.27,0.39
5005,0.05,0.18,0.41
5006,0.03,0.29,0.46
5007,0.15,0.26,0.26
5008,0.03,0.24,0.28
5009,0.03,0.14,0.83
5010,0.04,0.28,0.5
5011,0.03,0.19,0.27
5012,0.02,0.25,0.41
5013,0.03,0.2,0.42
5014,0.03,0.24,0.27
5015,0.03,0.26,0.28
5016,0.04,0.21,0.41
5017,0.02,0.22,0.94
5018,0.14,0.31,0.22
5019,0.03,0.26,0.31
5020,0.03,0.18,0.33
5021,0.07,0.19,0.32
5022,0.04,0.28,0.2
5023,0.02,0.33,0.35
5024,0.02,0.23,0.47
5025,0.05,0.24,0.38
5026,0.03,0.25,0.39
5027,0.03,0.26,0.44
5028,0.04,0.19,1.68
5029,0.04,0.16,0.51
5030,0.04,0.22,0.34
5031,0.04,0.25,0.51
5032,0.04,0.27,0.5
5033,0.06,0.24,0.45
5034,0.03,0.16,0.26
5035,0.03,0.24,0.42
5036,0.05,0.25,0.23
5037,0.09,0.26,0.44
5038,0.04,0.24,0.43
5039,0.03,0.26,0.57
5040,0.03,0.16,0.5
5041,0.03,0.16,0.25
5042,0.04,0.22,0.51
5043,0.04,0.23,0.46
5044,0.04,0.21,0.23
5045,0.09,0.13,0.3
5046,0.05,0.23,0.25
5047,0.03,0.19,0.65
5048,0.04,0.16,0.45
5049,0.03,0.19,0.65
5050,0.03,0.19,0.25
5051,0.04,0.17,0.25
5052,0.02,0.13,0.16
5053,0.06,0.15,0.24
5054,0.02,0.12,0.2
5055,0.03,0.13,1.04
5056,0.03,0.21,0.29
5057,0.04,0.24,0.37
5058,0.03,0.25,0.26
5059,0.04,0.16,0.32
5060,0.04,0.23,0.27
5061,0.04,0.26,0.49
5062,0.05,0.22,0.29
5063,0.04,0.23,0.36
5064,0.14,0.2,0.4
5065,0.05,0.26,0.24
5066,0.03,0.19,0.62
5067,0.03,0.16,0.5
5068,0.04,0.17,0.23
5069,0.03,0.33,0.33
5070,0.03,0.2,0.21
5071,0.02,0.18,0.26
5072,0.09,0.18,0.52
5073,0.04,0.26,0.48
5074,0.05,0.21,0.3
5075,0.03,0.18,0.35
5076,0.03,0.2,0.29
5077,0.05,0.29,0.68
5078,0.04,0.19,0.41
5079,0.04,0.19,0.29
5080,0.06,0.31,0.44
5081,0.05,0.17,0.3
5082,0.04,0.25,0.48
5083,0.09,0.2,0.23
5084,0.04,0.25,0.32
5085,0.04,0.34,1.46
5086,0.04,0.22,0.22
5087,0.04,0.22,0.39
5088,0.03,0.28,0.46
5089,0.04,0.23,0.19
5090,0.03,0.19,0.22
5091,0.1,0.28,0.28
5092,0.05,0.24,0.3
5093,0.03,0.22,0.45
5094,0.04,0.19,0.31
5095,0.06,0.19,0.44
5096,0.05,0.2,0.32
5097,0.03,0.2,0.48
5098,0.05,0.21,0.48
5099,0.03,0.17,0.26
5100,0.05,0.24,0.46
5101,0.06,0.19,1.09
5102,0.03,0.21,0.23
5103,0.03,0.17,0.45
5104,0.04,0.21,0.45
5105,0.03,0.27,0.25
5106,0.05,0.19,0.24
5107,0.04,0.38,0.33
5108,0.03,0.2,0.26
5109,0.03,0.2,0.24
5110,0.06,0.25,0.27
5111,0.03,0.2,0.27
5112,0.04,0.23,0.35
5113,0.1,0.15,0.17
5114,0.05,0.24,0.23
5115,0.03,0.23,0.45
5116,0.02,0.13,0.43
5117,0.03,0.18,0.26
5118,0.18,0.26,0.4
5119,0.04,0.29,0.47
5120,0.05,0.16,0.63
5121,0.15,0.23,0.28
5122,0.03,0.22,0.36
5123,0.03,0.28,0.32
5124,0.04,0.17,0.29
5125,0.04,0.25,0.23
5126,0.05,0.28,0.24
5127,0.04,0.21,0.28
5128,0.03,0.19,0.47
5129,0.16,0.21,0.21
5130,0.04,0.26,0.32
5131,0.04,0.24,0.47
5132,0.04,0.18,0.35
5133,0.05,0.26,0.33
5134,0.04,0.31,0.28
5135,0.05,0.2,0.31
5136,0.06,0.22,0.3
5137,0.17,0.25,0.41
5138,0.03,0.21,0.43
5139,0.06,0.17,0.69
5140,0.04,0.23,0.35
5141,0.05,0.24,0.31
5142,0.03,0.11,0.24
5143,0.04,0.29,0.5
5144,0.05,0.18,0.44
5145,0.03,0.18,0.45
5146,0.03,0.17,0.26
5147,0.03,0.15,0.27
5148,0.05,0.19,0.64
5149,0.05,0.22,0.3
5150,0.05,0.18,0.31
5151,0.09,0.2,0.25
5152,0.04,0.26,0.25
5153,0.04,0.29,0.43
5154,0.04,0.24,0.42
5155,0.04,0.22,0.39
5156,0.08,0.17,0.25
5157,0.05,0.29,0.3
5158,0.04,0.28,0.24
5159,0.05,0.23,0.45
5160,0.03,0.2,0.31
5161,0.03,0.29,1.94
5162,0.06,0.29,0.22
5163,0.05,0.28,0.25
5164,0.03,0.22,0.26
5165,0.04,0.25,0.45
5166,0.05,0.21,0.49
5167,0.06,0.19,0.24
5168,0.04,0.22,0.68
5169,0.05,0.18,0.43
5170,0.04,0.22,0.37
5171,0.05,0.27,0.52
5172,0.04,0.17,0.36
5173,0.04,0.18,0.27
5174,0.03,0.18,0.46
5175,0.15,0.24,0.33
5176,0.04,0.26,0.28
5177,0.03,0.21,0.57
5178,0.04,0.2,0.3
5179,0.05,0.24,0.27
5180,0.03,0.3,0.4
5181,0.03,0.21,0.32
5182,0.02,0.16,0.25
5183,0.04,0.24,0.35
5184,0.05,0.26,0.31
5185,0.05,0.25,0.32
5186,0.09,0.2,0.46
5187,0.04,0.23,0.36
5188,0.03,0.25,0.44
5189,0.03,0.19,0.41
5190,0.03,0.31,0.47
5191,0.04,0.2,0.3
5192,0.03,0.2,0.28
5193,0.04,0.2,0.36
5194,0.08,0.18,0.47
5195,0.04,0.19,0.4
5196,0.04,0.19,0.2
5197,0.04,0.2,0.53
5198,0.05,0.29,0.34
5199,0.04,0.19,0.36
5200,0.06,0.25,0.23
5201,0.05,0.29,0.45
5202,0.05,0.26,0.19
5203,0.04,0.18,0.28
5204,0.04,0.15,0.81
5205,0.1,0.3,0.51
5206,0.04,0.21,0.36
5207,0.03,0.26,0.26
5208,0.05,0.25,0.48
5209,0.05,0.23,0.49
5210,0.04,0.28,0.22
5211,0.04,0.26,0.24
5212,0.03,0.23,0.6
5213,0.09,0.24,0.19
5214,0.05,0.25,0.23
5215,0.05,0.17,1.33
5216,0.06,0.21,0.29
5217,0.05,0.24,0.23
5218,0.04,0.28,0.26
5219,0.05,0.24,0.41
5220,0.03,0.15,0.2
5221,0.03,0.18,0.3
5222,0.04,0.32,0.53
5223,0.03,0.22,0.25
5224,0.03,0.21,0.31
5225,0.05,0.23,0.46
5226,0.05,0.42,0.39
5227,0.04,0.23,0.29
5228,0.03,0.2,0.5
5229,0.06,0.28,0.52
5230,0.07,0.24,0.29
5231,0.06,0.27,0.24
5232,0.04,0.16,0.49
5233,0.03,0.27,0.26
5234,0.05,0.24,0.68
5235,0.07,0.16,0.2
5236,0.06,0.3,0.55
5237,0.04,0.3,0.3
5238,0.03,0.21,0.25
5239,0.04,0.15,0.25
5240,0.12,0.27,0.33
5241,0.03,0.29,0.24
5242,0.03,0.28,0.52
5243,0.02,0.14,0.28
5244,0.03,0.16,0.48
5245,0.06,0.36,0.27
5246,0.05,0.22,0.19
5247,0.02,0.2,0.32
5248,0.09,0.24,0.49
5249,0.04,0.28,0.28
5250,0.04,0.18,0.26
5251,0.04,0.29,0.45
5252,0.06,0.33,0.46
5253,0.05,0.28,0.41
5254,0.04,0.23,0.31
5255,0.04,0.24,0.43
5256,0.04,0.27,0.44
5257,0.04,0.21,0.27
5258,0.04,0.27,0.89
5259,0.09,0.19,0.47
5260,0.05,0.3,0.18
5261,0.04,0.22,1.08
5262,0.03,0.19,0.47
5263,0.02,0.29,0.38
5264,0.03,0.22,0.44
5265,0.03,0.24,0.46
5266,0.03,0.23,0.31
5267,0.15,0.27,0.34
5268,0.04,0.26,0.49
5269,0.04,0.17,1.13
5270,0.02,0.15,0.32
5271,0.04,0.17,0.17
5272,0.04,0.27,0.19
5273,0.05,0.17,0.47
5274,0.02,0.17,0.19
5275,0.03,0.16,0.21
5276,0.05,0.24,0.23
5277,0.02,0.18,0.45
5278,0.1,0.33,0.36
5279,0.03,0.17,0.22
5280,0.05,0.28,0.35
5281,0.02,0.16,0.16
5282,0.06,0.27,0.2
5283,0.02,0.26,0.17
5284,0.03,0.19,0.21
5285,0.02,0.15,0.2
5286,0.05,0.16,0.19
5287,0.11,0.21,0.4
5288,0.04,0.21,0.25
5289,0.05,0.22,0.29
5290,0.03,0.17,0.32
5291,0.04,0.24,0.24
5292,0.14,0.31,0.47
5293,0.02,0.18,0.26
5294,0.04,0.23,0.27
5295,0.03,0.2,1.47
5296,0.05,0.4,0.33
5297,0.11,0.2,0.3
5298,0.04,0.19,0.23
5299,0.05,0.26,0.44
5300,0.03,0.21,0.44
5301,0.04,0.3,0.35
5302,0.13,0.21,0.59
5303,0.03,0.19,0.46
5304,0.05,0.21,0.27
5305,0.04,0.29,1.07
5306,0.03,0.18,0.21
5307,0.12,0.22,0.33
5308,0.03,0.16,0.2
5309,0.05,0.29,0.34
5310,0.05,0.22,0.62
5311,0.03,0.29,0.32
5312,0.02,0.17,0.41
5313,0.05,0.26,0.32
5314,0.06,0.32,0.89
5315,0.05,0.33,0.52
5316,0.03,0.22,0.24
5317,0.02,0.16,0.25
5318,0.04,0.26,0.45
5319,0.04,0.28,0.47
5320,0.03,0.21,0.43
5321,0.04,0.2,0.21
5322,0.03,0.3,0.46
5323,0.03,0.17,0.23
5324,0.04,0.26,0.36
5325,0.06,0.17,0.43
5326,0.03,0.22,0.45
5327,0.05,0.25,0.46
5328,0.04,0.23,0.43
5329,0.03,0.24,0.47
5330,0.04,0.26,0.37
5331,0.03,0.17,0.24
5332,0.03,0.18,0.27
5333,0.06,0.27,0.52
5334,0.03,0.22,0.37
5335,0.03,0.26,0.28
5336,0.11,0.22,0.25
5337,0.05,0.24,0.28
5338,0.04,0.18,0.25
5339,0.02,0.16,1.18
5340,0.04,0.25,0.32
5341,0.06,0.21,0.38
5342,0.04,0.27,0.44
5343,0.06,0.38,0.33
5344,0.03,0.24,0.78
5345,0.04,0.4,0.41
5346,0.08,0.2,0.43
5347,0.03,0.21,0.32
5348,0.03,0.15,1.01
5349,0.03,0.34,0.32
5350,0.14,0.21,0.45
5351,0.04,0.27,0.49
5352,0.04,0.25,0.32
5353,0.03,0.25,1.58
5354,0.03,0.23,0.24
5355,0.13,0.24,0.48
5356,0.04,0.28,0.39
5357,0.03,0.2,0.28
5358,0.03,0.2,0.33
5359,0.04,0.3,0.24
5360,0.04,0.2,0.42
5361,0.04,0.27,0.48
5362,0.03,0.22,0.43
5363,0.03,0.21,0.34
5364,0.04,0.31,0.34
5365,0.03,0.22,0.26
5366,0.03,0.19,0.28
5367,0.03,0.18,0.19
